,name,productUrl,price,discount,ratingScore,review,inStock,location,image,Seller Name,Brand Name,Seller Id
1018,High End Toothpaste Dispenser With Tooth Brush Holder,//www.daraz.pk/products/high-end-toothpaste-dispenser-with-tooth-brush-holder-i8131086-s69762018.html?search=1,Rs. 400,,3,1,True,Pakistan,https://static-01.daraz.pk/original/a96a04e6a1b7d570eb64eb92bb5502ac.jpg,Buynow (Karachi),BuyNow,14553
1019,Glass Tile Mounted Suction Cup Hook Hanger - 5 Pcs 5cm,//www.daraz.pk/products/glass-tile-mounted-suction-cup-hook-hanger-5-pcs-5cm-i124304086-s1281874403.html?search=1,Rs. 180,-49%,3.66667,3,True,Pakistan,https://static-01.daraz.pk/p/3fc0506c127921cca85f6a01c6076c48.jpg,BK collection,Shraugh,1050051
1020,Stainless Steel Soap Dish - Silver,//www.daraz.pk/products/stainless-steel-soap-dish-silver-i113614085-s1265248017.html?search=1,Rs. 180,,4.22222,9,True,Pakistan,https://static-01.daraz.pk/p/1547b2b034d9b926bb878ca7d8c0161d.jpg,Gadgets Online,China KitchenWare,1043217
1021,2 Layer Stainless Steel Bathroom Corner Shelf - Silver,//www.daraz.pk/products/2-layer-stainless-steel-bathroom-corner-shelf-silver-i1366082-s9000312.html?search=1,"Rs. 1,799",-10%,5,1,True,Pakistan,https://static-01.daraz.pk/original/af4c3a835853496d4d8c9edbff50c584.jpg,Lucky shop (Karachi),Lucky shop,13569
1022,pack of 20 Magic Compressed Towel Tissue,//www.daraz.pk/products/pack-of-20-magic-compressed-towel-tissue-i109830728-s1260306406.html?search=1,Rs. 85,-66%,5,3,True,Pakistan,https://static-01.daraz.pk/p/442148e590b61c8effdc1660483dedeb.jpg,Smile Shop,Smileyes,1024762
1023,Pack Of 6 - Steel Clothes Hangers,//www.daraz.pk/products/pack-of-6-steel-clothes-hangers-i101951727-s1247603518.html?search=1,Rs. 200,-18%,5,1,True,Pakistan,https://static-01.daraz.pk/p/dc3d448d66d82ad9d7c4a5b14da3aede.jpg,One Dollar Shop,As Seen on TV,1000132
1024,SILICONE SOAP DISH GREY,//www.daraz.pk/products/silicone-soap-dish-grey-i128347726-s1287397286.html?search=1,Rs. 300,,4.5,2,True,Pakistan,https://static-01.daraz.pk/p/e4dc22061563e1ed00ff53aa7677fc82.jpg,FI store,CHINA IMPORT,1096944
1025,nagina  bathroom accessories set 7 pic super steel and metal making material perfect,//www.daraz.pk/products/nagina-bathroom-accessories-set-7-pic-super-steel-and-metal-making-material-perfect-i104386725-s1250812165.html?search=1,"Rs. 2,700",-23%,3.75,4,True,Pakistan,https://static-01.daraz.pk/p/3c0b65fb00ac87f2facdc76e830a88c7.jpg,Ibrahim corporation (Gujranwala),Perfect,23330
1026,Pack of 3 Coat & Trousers Hanger - Black,//www.daraz.pk/products/pack-of-3-coat-trousers-hanger-black-i3285724-s12690263.html?search=1,Rs. 499,,4.57143,7,True,Pakistan,https://static-01.daraz.pk/original/28e493968cb476904ea13fc8a3596450.jpg,Noodles (Gujranwala),Elif,10488
1027,Pack of 8 - Gift Towel Set - Dusty Green,//www.daraz.pk/products/pack-of-8-gift-towel-set-dusty-green-i3215723-s12596980.html?search=1,"Rs. 1,599",-20%,5,2,True,Pakistan,https://static-01.daraz.pk/original/eb22ccb58cdc0479cae25e7122777d44.jpg,SILVER TEXTILE FACTORY (Karachi),BATH AND HOME,5191
1028,Imported 100% Accurate Strong Glass Electronic Digital Body Weight Machine,//www.daraz.pk/products/imported-100-accurate-strong-glass-electronic-digital-body-weight-machine-i161086722-s1327984316.html?search=1,"Rs. 1,325",,5,1,True,Pakistan,https://static-01.daraz.pk/p/a1a24a1a4d3c4ef27dd8a8d54cc21568.jpg,K&T MALL,As Seen on TV,6005011155034
1029,Pack Of 2 Wonder Hanger,//www.daraz.pk/products/pack-of-2-wonder-hanger-i8128721-s69731517.html?search=1,Rs. 520,,5,2,True,Pakistan,https://static-01.daraz.pk/original/050821f0e39ea4968c2de9fea816e1ec.jpg,AA Deals (Karachi),AA Deals,8034
1030,Table hidden plastic desk organizer note pen stationery mobile phone storage box desk drawer,//www.daraz.pk/products/table-hidden-plastic-desk-organizer-note-pen-stationery-mobile-phone-storage-box-desk-drawer-i148612721-s1312414063.html?search=1,Rs. 599,,5,1,True,Pakistan,https://static-01.daraz.pk/p/b5902716c8b7bd69b480acf5a188e7d4.jpg,The House Style,The House Style,6005010102027
1031,4 Colors Bathroom Kitchen Plastic Shelves Washing Supplies Storage Rack Toilet Shelves Bathroom Tools,//www.daraz.pk/products/4-colors-bathroom-kitchen-plastic-shelves-washing-supplies-storage-rack-toilet-shelves-bathroom-tools-i140632721-s1300680603.html?search=1,Rs. 449,,3,4,True,Pakistan,https://static-01.daraz.pk/p/1f50f107a1e2bcb58f7c71c02d3416b0.jpg,Stylish_Hub,Stylish Hub,6005007798346
1032,White Towel Pure cotton 30/54 Imported,//www.daraz.pk/products/white-towel-pure-cotton-3054-imported-i102379721-s1248159881.html?search=1,Rs. 599,-20%,4,1,True,Pakistan,https://static-01.daraz.pk/p/060694bd7f91574beecb2f67574bf8fe.jpg,O store (Karachi),Rabia Towel,18752
1033,Flosoft Liquid Soap Dispenser 350 Ml,//www.daraz.pk/products/flosoft-liquid-soap-dispenser-350-ml-i100865721-s1246280033.html?search=1,Rs. 999,-23%,5,9,True,Pakistan,https://static-01.daraz.pk/original/dc3334e8103dd81c15495c88fa418ee2.jpg,Opulent (Lahore),Imported,21281
1034,4 Piece Super Powerful Vacuum Suction Hooks Seamless Bathroom Kitchen Wall Suction Hook,//www.daraz.pk/products/4-piece-super-powerful-vacuum-suction-hooks-seamless-bathroom-kitchen-wall-suction-hook-i140364209-s1300378571.html?search=1,Rs. 242,,3,2,True,Pakistan,https://static-01.daraz.pk/p/2d16b0b4bf24c1b7a36d3ed57b80f252.jpg,All In One Hub,All In One Hub,1116746
1035,MS 01 - Mechanical Bathroom Scale - Blue,//www.daraz.pk/products/ms-01-mechanical-bathroom-scale-blue-i2948208-s122990323.html?search=1,"Rs. 1,900",,3.5,2,True,Pakistan,https://static-01.daraz.pk/original/e6bb09fd6b38eabdf12b9ab5cbd7d971.jpg,Muslim Medical Services (Karachi),Beurer,915
1036,Pack of 6 - Egyptian Wash Cloth - Beige,//www.daraz.pk/products/pack-of-6-egyptian-wash-cloth-beige-i1440208-s9158577.html?search=1,Rs. 499,-38%,5,2,True,Pakistan,https://static-01.daraz.pk/original/7b7d9788ee18a9c2d1e9716b925e6502.jpg,SILVER TEXTILE FACTORY (Karachi),BATH AND HOME,5191
1037,Pack Of 12 - Small Hangers For Kids,//www.daraz.pk/products/pack-of-12-small-hangers-for-kids-i8115207-s69612430.html?search=1,Rs. 230,-23%,5,4,True,Pakistan,https://static-01.daraz.pk/original/a442ff80628aa06b2174d9b7ab5e496b.jpg,Alshops pk (Lahore),Alshops pk,5537
1038,Quick Hair Drying Spa Bathing Wrap Caps- Towel Turban,//www.daraz.pk/products/quick-hair-drying-spa-bathing-wrap-caps-towel-turban-i3486207-s12987467.html?search=1,Rs. 240,-40%,4.29412,17,True,Pakistan,https://static-01.daraz.pk/p/8d1cb1cacfc2f33c801ba70cb3a438ad.jpg,Hoor Home Collections (Lahore),Hoor Home Collection,8747
1039,Pack Of 6 Soft Hand Towel 12 x 12 inch kids baby towel bath towel Mix Colors Cotton Towels babay bath cloth,//www.daraz.pk/products/pack-of-6-soft-hand-towel-12-x-12-inch-kids-baby-towel-bath-towel-mix-colors-cotton-towels-babay-bath-cloth-i122656207-s1279096904.html?search=1,Rs. 199,-60%,5,1,True,Pakistan,https://static-01.daraz.pk/p/4cf34d1555929ef08502e593ea3e7c66.jpg,N S WORLD,ABS store,1067471
1040,"Soap Dish Self Draining Soap Case Holder-Silicone Soap Saver Rubber Drainer Dishes Soap Saver for Shower, Bathroom, Kitchen, Counter Top, Keep Soap Bars Dry and Easy Cleaning",//www.daraz.pk/products/soap-dish-self-draining-soap-case-holder-silicone-soap-saver-rubber-drainer-dishes-soap-saver-for-shower-bathroom-kitchen-counter-top-keep-soap-bars-dry-and-easy-cleaning-i165004075-s1334956794.html?search=1,Rs. 150,-25%,5,1,True,Pakistan,https://static-01.daraz.pk/p/mdc/f2ff358bb63d0f93ace6c790a5548d6e.jpg,Velvet,My Velvet,6005010567045
1041,High Quality Original Touch Me Automatic Toothpaste Dispenser Kit with 5 Toothbrush Holder Slot,//www.daraz.pk/products/high-quality-original-touch-me-automatic-toothpaste-dispenser-kit-with-5-toothbrush-holder-slot-i163180672-s1330472483.html?search=1,Rs. 438,-45%,5,1,True,Pakistan,https://static-01.daraz.pk/p/mdc/14471d5be789e644ca8ef112b323fa14.jpg,MII Traders,MII Traders,6005010066154
1042,Imported 100% Accurate Strong Glass Electronic Digital Body Weight Machine,//www.daraz.pk/products/imported-100-accurate-strong-glass-electronic-digital-body-weight-machine-i161086722-s1327984316.html?search=1,"Rs. 1,325",,5,1,True,Pakistan,https://static-01.daraz.pk/p/a1a24a1a4d3c4ef27dd8a8d54cc21568.jpg,K&T MALL,As Seen on TV,6005011155034
1043,"New Floral Flower Cotton Bath Towel, Quality Bath Hand Towels, High Quality Beach Terry Towels",//www.daraz.pk/products/new-floral-flower-cotton-bath-towel-quality-bath-hand-towels-high-quality-beach-terry-towels-i160014810-s1326540030.html?search=1,Rs. 180,,4,1,True,Pakistan,https://static-01.daraz.pk/p/8474c8c6e260b694969bc9647341a8d9.jpg,Rizwan Mart,Rizwan Mart,1007244
1044,"New Floral Flower Cotton Bath Towel, Quality Bath Hand Towels, High Quality Beach Terry Towels",//www.daraz.pk/products/new-floral-flower-cotton-bath-towel-quality-bath-hand-towels-high-quality-beach-terry-towels-i157754650-s1324142487.html?search=1,Rs. 180,,5,1,True,Pakistan,https://static-01.daraz.pk/p/8474c8c6e260b694969bc9647341a8d9.jpg,ADNAN RASHEED & SONS (Karachi),ADNAN RASHEED & SONS,17427
1045,Automatic Plastic Toothpaste Dispenser Toothbrush Holder Squeezer Bathroom Shelves Bathing Accessories Brush Holders,//www.daraz.pk/products/automatic-plastic-toothpaste-dispenser-toothbrush-holder-squeezer-bathroom-shelves-bathing-accessories-brush-holders-i156422338-s1322406759.html?search=1,Rs. 349,,5,1,True,Pakistan,https://static-01.daraz.pk/p/9024f28a8339ab3096f8fb18746c65f5.jpg_340x340q80.jpg,Butt Motors (Karachi),Butt Motors,24325
1046,"Discount Silicone Scrubber Dish Washing, Food Grade Kitchen Dish Washing Sponge Brush",//www.daraz.pk/products/discount-silicone-scrubber-dish-washing-food-grade-kitchen-dish-washing-sponge-brush-i156332796-s1322290829.html?search=1,Rs. 99,-50%,5,1,True,Pakistan,https://static-01.daraz.pk/p/79e40c27cfad392e64c799ce3160a211.jpg,Base,Base,1091300
1047,2pc Good Quality Soft And Gentle Bath Sponge Bath Ball Loofah,//www.daraz.pk/products/2pc-good-quality-soft-and-gentle-bath-sponge-bath-ball-loofah-i156300406-s1322234121.html?search=1,Rs. 299,-40%,5,1,True,Pakistan,https://static-01.daraz.pk/p/3eae5fa6f29faacf83bc4ef59239f47a.jpg,HS SUPPLY and TRADING (Karachi),HS,23706
1048,SEAT COVER NUT BOLTS FOR PORTA & OTHER IMPORTED SEAT COVERS,//www.daraz.pk/products/seat-cover-nut-bolts-for-porta-other-imported-seat-covers-i156282933-s1322214288.html?search=1,Rs. 349,,5,1,True,Pakistan,https://static-01.daraz.pk/p/8931cf3b4d54544c671349f63ee70e49.jpg,Alburhan Sanitary (Karachi),PORTA Ceramics,18867
1049,Multifunctional Toothpaste Tube Press Squeezer Plastic Toothpaste Dispenser Tooth Paste Holder Bathroom Accessories Set,//www.daraz.pk/products/multifunctional-toothpaste-tube-press-squeezer-plastic-toothpaste-dispenser-tooth-paste-holder-bathroom-accessories-set-i155920378-s1321694537.html?search=1,Rs. 279,-30%,5,1,True,Pakistan,https://static-01.daraz.pk/p/4dfbd212b2bb609ebb2a67215bfea8a1.jpg,Noor Store (Karachi),Noor Store (Karachi),6005010747015
1050,High Quality New 20pcs Magic Compressed Travel Towel Disposable Towel Tissue,//www.daraz.pk/products/high-quality-new-20pcs-magic-compressed-travel-towel-disposable-towel-tissue-i155470521-s1321084353.html?search=1,Rs. 155,-61%,5,1,True,Pakistan,https://static-01.daraz.pk/p/cf57831fc10cf21b4b5ec113f72bd1aa.jpg,Maddyshop,Abrish Shop,6005008005058
1051,6Pcs Baby Infant Newborn Cotton Bath Towel Washcloth Bathing Feeding Wipe Cloth Soft,//www.daraz.pk/products/6pcs-baby-infant-newborn-cotton-bath-towel-washcloth-bathing-feeding-wipe-cloth-soft-i155236470-s1320734074.html?search=1,Rs. 299,,5,3,True,Pakistan,https://static-01.daraz.pk/p/5d8759f2e2b0f3da3ab06dc9e46c64e0.jpg,Hur.kay Collection,HK COLLECTIONS,6005010759022
1052,Camry Slim Glass Electronic Digital Portable Bath Bathroom Body Weight Scale Machine ( 150 ),//www.daraz.pk/products/camry-slim-glass-electronic-digital-portable-bath-bathroom-body-weight-scale-machine-150-i155198164-s1320676258.html?search=1,"Rs. 2,399",-31%,5,1,True,Pakistan,https://static-01.daraz.pk/p/d7df46ba18416998a7ac139215f60473.jpg,Get Mobiles,Get mobile,1109884
1053,Tooth Paste Dispenser - White & Pink,//www.daraz.pk/products/multicolor-tooth-paste-dispenser-i155068424-s1320452985.html?search=1,Rs. 291,-42%,4.5,2,True,Pakistan,https://static-01.daraz.pk/p/8b74236dac9c124fa1002fc2c5ce3cba.jpg,EFFIS,Billz,1040016
1054,Tooth Paste Dispenser - White & Pink,//www.daraz.pk/products/wall-mounted-tooth-paste-dispenser-white-orange-i155054944-s1320448995.html?search=1,Rs. 329,-34%,5,1,True,Pakistan,https://static-01.daraz.pk/p/8709d09a1fd332bbb7a6e7d444871828.jpg,EFFIS,Billz,1040016
1055,Wall Mounted Bathroom Corner Shelf Suction Cup Plastic Shower Basket Kitchen Wall Rack Shower Room Holder,//www.daraz.pk/products/wall-mounted-bathroom-corner-shelf-suction-cup-plastic-shower-basket-kitchen-wall-rack-shower-room-holder-i154660609-s1319896735.html?search=1,Rs. 495,-17%,5,2,True,Pakistan,https://static-01.daraz.pk/p/55a8813ac92507761f1f92271c8f4164.jpg,A&H Store,A&H Store Karachi,1021925
1056,1 Pcs Silicone Rubber Five-pointed Star Sink Filter Sea Star Drain Cover Sink Strainer Hair Catcher Leakage Filter for Kitchen and Bathroom- Multicolor,//www.daraz.pk/products/1-pcs-silicone-rubber-five-pointed-star-sink-filter-sea-star-drain-cover-sink-strainer-hair-catcher-leakage-filter-for-kitchen-and-bathroom-multicolor-i154500999-s1319658131.html?search=1,Rs. 131,-36%,4,1,True,Pakistan,https://static-01.daraz.pk/p/9bcb0fdead750f2fd2306e9cc795394e.jpg,Zeem Store,Zeem Store,6005010036220
1057,New Multifunctional Toothpaste Dispenser Facial Cleanser Squeezer Clips Manual Lazy Toothpaste Tube Squeezer Press,//www.daraz.pk/products/new-multifunctional-toothpaste-dispenser-facial-cleanser-squeezer-clips-manual-lazy-toothpaste-tube-squeezer-press-i154428792-s1319530918.html?search=1,Rs. 300,-57%,5,1,True,Pakistan,https://static-01.daraz.pk/p/9ff34eab51110e791e3b68fb9b553220.jpg,Value Bazar (Karachi),Value Bazar (Karachi),6005009814065
1058,White Bath Towel With Love Sign (01 Pcs),//www.daraz.pk/products/white-bath-towel-with-love-sign-01-pcs-i154134821-s1319188156.html?search=1,Rs. 539,-23%,5,1,True,Pakistan,https://static-01.daraz.pk/p/020dc54ed67123db92224e7c0b72804b.jpg,Mtex textile,Mtex Textile,6005007963258
1059,Customized Mrs. Logo Towels,//www.daraz.pk/products/customized-mrs-logo-towels-i154098834-s1319122364.html?search=1,Rs. 600,,5,2,True,Pakistan,https://static-01.daraz.pk/p/f6657341df1f47bf45327fa8f707d038.jpg,Mtex textile,Mtex Textile,6005007963258
1060,Customized Mr. Logo Towels,//www.daraz.pk/products/customized-mr-logo-towels-i154078149-s1319058981.html?search=1,Rs. 499,-17%,5,1,True,Pakistan,https://static-01.daraz.pk/p/3ec9d816e5b06568183a2f2f5bf7d939.jpg,Mtex textile,Mtex Textile,6005007963258
1061,Squattty Bathroom Doctor Toilet Stool,//www.daraz.pk/products/squattty-bathroom-doctor-toilet-stool-i153760319-s1318598810.html?search=1,Rs. 854,-37%,5,2,True,Pakistan,https://static-01.daraz.pk/p/7b7a9703373e392a2d4b1f6b95392ade.jpg,Lucky 7 Store,Sheikh Arslan trading,1149505
1062,Camry Electronic Digital Portable Bath Bathroom Body Weight Scale Machine ( 120 kg ),//www.daraz.pk/products/camry-electronic-digital-portable-bath-bathroom-body-weight-scale-machine-120-kg-i153472024-s1318212796.html?search=1,"Rs. 1,649",-34%,5,1,True,Pakistan,https://static-01.daraz.pk/p/75c4d600f1c35fbf883be18e94e236c9.jpg,W A & COMPANY,WAC COMPANY,1143604
1063,Diamond Royal Bath Water Mug With Handle,//www.daraz.pk/products/diamond-royal-bath-water-mug-with-handle-i153466440-s1318218987.html?search=1,Rs. 125,-40%,5,1,True,Pakistan,https://static-01.daraz.pk/p/a4e49cd3511301aca7926339c84297d8.jpg,Lucky 7 Store,Sheikh Arslan trading,1149505
1064,Camry Slim Glass Electronic Digital Portable Bath Bathroom Body Weight Scale Machine ( 150 ),//www.daraz.pk/products/camry-slim-glass-electronic-digital-portable-bath-bathroom-body-weight-scale-machine-150-i153412926-s1318174649.html?search=1,"Rs. 2,429",-31%,5,1,True,Pakistan,https://static-01.daraz.pk/p/cdc28262dfd72e0635fee93f747bfb48.jpg,W A & COMPANY,WAC COMPANY,1143604
1065,Imported 100% Accurate Tempered Glass Electronic Digital Body Weight Scale Digital Body Weight Machine Digital Personal Body Weighing Scale Digital Personal Body Weighing Machine Digital Bath Scale Digital Bathroom Scale Portable Weight Scale Machine,//www.daraz.pk/products/imported-100-accurate-tempered-glass-electronic-digital-body-weight-scale-digital-body-weight-machine-digital-personal-body-weighing-scale-digital-personal-body-weighing-machine-digital-bath-scale-digital-bathroom-scale-portable-weight-scale-machine-i153394476-s1318136347.html?search=1,"Rs. 1,450",-36%,5,1,True,Pakistan,https://static-01.daraz.pk/p/e865ebc2a8ee7e9e55cbdcb86db9612b.jpg,Home Shop (Lahore),Home Shop,8865
1066,Miniso - Floor Mat (Pink),//www.daraz.pk/products/miniso-floor-mat-pink-i153086219-s1317728402.html?search=1,Rs. 450,-40%,5,1,True,Pakistan,https://static-01.daraz.pk/p/3ee5dfcb58c258f03264ff8535fd388d.jpg,Venture online,Miniso Life,6005009910038
1067,Touchless Automatic Infrared Sensing Foam Soap Dispenser IR Sensor Liquid Hands-Free Wash Dispensor For Kitchen Bathroom,//www.daraz.pk/products/touchless-automatic-infrared-sensing-foam-soap-dispenser-ir-sensor-liquid-hands-free-wash-dispensor-for-kitchen-bathroom-i153070405-s1317734935.html?search=1,"Rs. 2,300",,5,1,True,Pakistan,https://static-01.daraz.pk/p/e806f5a40bbf2b25e3b1329937e00384.jpg,DM store,DM Store,6005010639096
1068,Tooth Paste Dispenser With Holder - Multicolor,//www.daraz.pk/products/automatic-tooth-paste-dispenser-with-holder-orange-color-i152846079-s1317446035.html?search=1,Rs. 339,-39%,5,1,True,Pakistan,https://static-01.daraz.pk/p/0de1eac0663e3a0d83b98379cf508281.jpg,Multicrafts (Karachi),MULTICRAFTS,13318
1069,Tooth Paste Dispenser With Holder - Multicolor,//www.daraz.pk/products/automatic-tooth-paste-dispenser-with-holder-orange-color-i152846073-s1317422818.html?search=1,Rs. 372,-32%,5,1,True,Pakistan,https://static-01.daraz.pk/p/289835989d42c6af0189f6d97930bf8e.jpg,Multicrafts (Karachi),MULTICRAFTS,13318
1070,"Limon Bathroom Set  Soap Dispenser, Toothbrush Holder, Tumbler Cup, Soap Dish, Trash Can, Toilet Brush with Holder, 6 Piece",//www.daraz.pk/products/limon-bathroom-set-soap-dispenser-toothbrush-holder-tumbler-cup-soap-dish-trash-can-toilet-brush-with-holder-6-piece-i152408613-s1316960009.html?search=1,"Rs. 5,400",-33%,5,1,True,Pakistan,https://static-01.daraz.pk/p/ee770a0721e8e23bb02f18d5f7ae16d1.png,Flash Mart,Flash mart,1114379
1071,Glass Electronic Personal Scale - Tempered Glass - 150 Kg - 100 g division,//www.daraz.pk/products/glass-electronic-personal-scale-tempered-glass-150-kg-100-g-division-i152016745-s1316426423.html?search=1,"Rs. 1,989",-10%,5,1,True,Pakistan,https://static-01.daraz.pk/p/eb136eedb83fab306873f784c4920e01.jpg,The house of goods,M Salers,6005010267022
1072,Virgo Towels,//www.daraz.pk/products/virgo-towels-i152010839-s1316414485.html?search=1,Rs. 458,-24%,5,2,True,Pakistan,https://static-01.daraz.pk/p/b6fe61d79781db940ff48c4c62cd7681.jpg,Mtex textile,Mtex Textile,6005007963258
1073,Camry Electronic Personal Scale - 180 Kg / 400 lb - division 0.1 Kg / 0.2 Lb,//www.daraz.pk/products/camry-electronic-personal-scale-180-kg-400-lb-division-01-kg-02-lb-i152008918-s1316412416.html?search=1,"Rs. 2,199",-37%,5,1,True,Pakistan,https://static-01.daraz.pk/p/6b64c2d90b488e763a975e0a86810f26.jpg,The house of goods,M Salers,6005010267022
1074,WBM Toilet Tissue Roll - 2 Ply (Pack of 10),//www.daraz.pk/products/wbm-toilet-tissue-roll-2-ply-pack-of-10-i151892179-s1316210297.html?search=1,Rs. 725,-2%,5,1,True,Pakistan,https://static-01.daraz.pk/p/f6e1e7375aabe69f7e91c57e5fd9295f.jpg,WBM,Wbm,6005007972349
1075,180Kg A&D Medical UC-502  Tempered Glass Personal High Accuracy Digital Step-On Technology Body Health Weight Scale / Electronic Weighing Machine,//www.daraz.pk/products/180kg-ad-medical-uc-502-tempered-glass-personal-high-accuracy-digital-step-on-technology-body-health-weight-scale-electronic-weighing-machine-i151876674-s1316220137.html?search=1,"Rs. 2,849",-53%,5,2,True,Pakistan,https://static-01.daraz.pk/p/4daf51edb42f27685cf95832bc242168.jpg,Advance Shopping,A&D Medical,1020018
1076,Prince Towels,//www.daraz.pk/products/king-towels-i151870955-s1316204919.html?search=1,Rs. 539,-10%,5,5,True,Pakistan,https://static-01.daraz.pk/p/b73db16db97524cd2307f045e84e49ec.jpg,Mtex textile,Mtex Textile,6005007963258
